0.000000, -0.905258, 23.045367
0.000000, -0.891533, 23.045367
0.000000, -0.012189, 23.045367
0.000000, 0.146728, 8.907406
0.000000, 0.172371, 8.907406
0.000000, 0.255398, 8.907406
0.000000, 0.436643, 8.907406
0.000000, 0.486841, 8.907406
0.000000, 0.516602, 23.045367
0.000000, 0.712303, 23.045367
0.000000, 0.759003, 23.045367
1.000000, 0.026701, 23.045367
1.000000, 0.216254, 23.045367
1.000000, 0.559680, 23.045367
1.000000, 0.719878, 23.045367
1.000000, 0.925750, 23.045367
2.000000, -0.862480, 23.045367
2.000000, -0.644220, 23.045367
2.000000, -0.619834, 23.045367
2.000000, -0.467546, 23.045367
2.000000, -0.369135, 23.045367
2.000000, 0.098599, 23.045367
2.000000, 0.177935, 23.045367
2.000000, 0.189452, 23.045367
2.000000, 0.257363, 23.045367
2.000000, 0.384927, 23.045367
2.000000, 0.387103, 23.045367
3.000000, -0.776165, 23.045367
3.000000, -0.511450, 23.045367
3.000000, -0.379225, 23.045367
3.000000, -0.245384, 23.045367
3.000000, -0.008045, 23.045367
3.000000, 0.609739, 23.045367
3.000000, 0.823848, 23.045367
4.000000, 0.250089, 23.045367
4.000000, 0.489136, 23.045367
4.000000, 0.491790, 23.045367
4.000000, 0.727991, 23.045367
5.000000, -0.669681, 23.045367
5.000000, -0.319021, 23.045367
5.000000, -0.250130, 23.045367
5.000000, 0.939206, 23.045367
6.000000, -0.974398, 23.045367
6.000000, -0.967302, 23.045367
6.000000, -0.723456, 23.045367
6.000000, -0.647079, 23.045367
6.000000, -0.623663, 23.045367
6.000000, -0.294796, 23.045367
6.000000, 0.217044, 23.045367
6.000000, 0.260986, 23.045367
6.000000, 0.443307, 23.045367
6.000000, 0.490873, 23.045367
7.000000, 0.307291, 23.045367
7.000000, 0.444758, 23.045367
8.000000, -0.694253, 23.045367
8.000000, -0.532789, 23.045367
8.000000, -0.365970, 23.045367
8.000000, -0.189890, 23.045367
8.000000, 0.059748, 23.045367
8.000000, 0.162322, 23.045367
8.000000, 0.485423, 23.045367
8.000000, 0.685843, 23.045367
9.000000, -0.330980, 23.045367
9.000000, -0.150287, 23.045367
9.000000, -0.137373, 23.045367
9.000000, 0.220064, 23.045367
9.000000, 0.608575, 23.045367
9.000000, 0.894048, 23.045367
10.000000, -0.533297, 23.045367
10.000000, -0.495564, 23.045367
10.000000, -0.393565, 23.045367
10.000000, -0.112248, 23.045367
10.000000, -0.067355, 23.045367
10.000000, 0.032533, 23.045367
10.000000, 0.047305, 23.045367
10.000000, 0.063388, 23.045367
10.000000, 0.207521, 23.045367
10.000000, 0.338348, 23.045367
10.000000, 0.416472, 23.045367
10.000000, 0.680065, 23.045367
10.000000, 0.755782, 23.045367
10.000000, 0.766527, 23.045367
10.000000, 0.865379, 23.045367
11.000000, -0.895561, 23.045367
11.000000, -0.891256, 23.045367
11.000000, -0.069226, 23.045367
11.000000, 0.293976, 23.045367
11.000000, 0.428393, 23.045367
11.000000, 0.672089, 23.045367
11.000000, 0.989111, 23.045367
12.000000, -0.935667, 23.045367
12.000000, -0.924623, 23.045367
12.000000, -0.740606, 23.045367
12.000000, -0.729778, 23.045367
12.000000, -0.447574, 23.045367
12.000000, -0.408081, 23.045367
12.000000, -0.090434, 23.045367
13.000000, -0.926010, 23.045367
13.000000, -0.622930, 23.045367
13.000000, -0.448951, 23.045367
13.000000, -0.283849, 23.045367
13.000000, -0.262281, 23.045367
13.000000, 0.156171, 23.045367
13.000000, 0.401692, 23.045367
13.000000, 0.553680, 23.045367
13.000000, 0.566485, 23.045367
13.000000, 0.681978, 23.045367
14.000000, -0.802029, 23.045367
14.000000, -0.673556, 23.045367
14.000000, -0.541971, 23.045367
14.000000, -0.046387, 23.045367
14.000000, 0.354222, 23.045367
14.000000, 0.517050, 23.045367
14.000000, 0.707881, 23.045367
14.000000, 0.995140, 23.045367
15.000000, -0.330780, 23.045367
15.000000, -0.287566, 23.045367
15.000000, -0.042011, 23.045367
15.000000, 0.095960, 23.045367
15.000000, 0.260671, 23.045367
15.000000, 0.386532, 23.045367
15.000000, 0.394996, 23.045367
16.000000, -0.979790, 23.045367
16.000000, -0.947040, 23.045367
16.000000, -0.726504, 23.045367
16.000000, -0.455146, 23.045367
16.000000, 0.177408, 23.045367
16.000000, 0.571995, 23.045367
17.000000, -0.999229, 23.045367
17.000000, -0.103858, 23.045367
17.000000, -0.015795, 23.045367
17.000000, 0.465405, 23.045367
17.000000, 0.585074, 23.045367
17.000000, 0.689335, 23.045367
17.000000, 0.730200, 23.045367
17.000000, 0.786369, 23.045367
17.000000, 0.787484, 23.045367
18.000000, -0.944859, 23.045367
18.000000, -0.703012, 23.045367
18.000000, -0.675470, 23.045367
18.000000, -0.674479, 23.045367
18.000000, 0.539196, 23.045367
19.000000, -0.531501, 23.045367
19.000000, -0.077836, 23.045367
19.000000, 0.029199, 23.045367
19.000000, 0.096594, 23.045367
19.000000, 0.318814, 23.045367
19.000000, 0.953020, 23.045367
20.000000, -0.228742, 23.045367
20.000000, -0.081038, 23.045367
20.000000, -0.057302, 23.045367
20.000000, 0.085760, 8.907406
20.000000, 0.113160, 23.045367
20.000000, 0.125505, 23.045367
20.000000, 0.285347, 23.045367
20.000000, 0.287436, 8.907406
20.000000, 0.307620, 8.907406
20.000000, 0.316579, 8.907406
20.000000, 0.400284, 23.045367
20.000000, 0.405562, 8.907406
20.000000, 0.412555, 8.907406
20.000000, 0.440027, 8.907406
20.000000, 0.454609, 8.907406
20.000000, 0.467591, 8.907406
20.000000, 0.493404, 8.907406
20.000000, 0.495808, 8.907406
20.000000, 0.542697, 8.907406
20.000000, 0.547575, 8.907406
20.000000, 0.618912, 8.907406
20.000000, 0.705907, 23.045367
20.000000, 0.734815, 8.907406
20.000000, 0.737587, 8.907406
20.000000, 0.755361, 8.907406
20.000000, 0.771457, 8.907406
20.000000, 0.793466, 8.907406
20.000000, 0.814427, 8.907406
21.000000, -0.867768, 23.045367
21.000000, 0.224612, 23.045367
21.000000, 0.432348, 23.045367
22.000000, -0.950596, 23.045367
22.000000, 0.715142, 23.045367
23.000000, -0.938534, 23.045367
23.000000, -0.220096, 23.045367
23.000000, -0.193212, 23.045367
23.000000, 0.684679, 23.045367
24.000000, -0.474510, 23.045367
24.000000, 0.596836, 23.045367
25.000000, -0.200587, 23.045367
25.000000, -0.061266, 23.045367
25.000000, 0.239054, 23.045367
25.000000, 0.302150, 23.045367
25.000000, 0.902937, 23.045367
26.000000, -0.884822, 23.045367
26.000000, -0.881867, 23.045367
26.000000, -0.587659, 23.045367
26.000000, -0.438745, 23.045367
26.000000, -0.364280, 23.045367
26.000000, -0.256278, 23.045367
26.000000, 0.440395, 23.045367
26.000000, 0.821682, 23.045367
26.000000, 0.892881, 23.045367
26.000000, 0.917204, 23.045367
26.000000, 0.931039, 23.045367
27.000000, -0.919974, 23.045367
27.000000, -0.871385, 23.045367
27.000000, -0.484643, 23.045367
27.000000, -0.298248, 23.045367
27.000000, -0.120260, 23.045367
27.000000, 0.242377, 23.045367
27.000000, 0.253288, 23.045367
28.000000, -0.625681, 23.045367
28.000000, -0.102315, 23.045367
28.000000, 0.479835, 23.045367
28.000000, 0.843209, 23.045367
29.000000, -0.975575, 23.045367
29.000000, -0.888305, 23.045367
29.000000, -0.705556, 23.045367
29.000000, -0.214259, 23.045367
29.000000, 0.215239, 23.045367
29.000000, 0.224094, 23.045367
29.000000, 0.274664, 23.045367
29.000000, 0.420260, 23.045367
29.000000, 0.878756, 23.045367
29.000000, 0.980378, 23.045367
30.000000, -0.622750, 23.045367
30.000000, -0.606194, 23.045367
30.000000, -0.598679, 23.045367
30.000000, -0.285212, 23.045367
30.000000, -0.109858, 23.045367
30.000000, -0.076460, 23.045367
30.000000, 0.050834, 23.045367
30.000000, 0.502935, 23.045367
31.000000, -0.495076, 23.045367
31.000000, -0.109962, 23.045367
31.000000, -0.055563, 23.045367
31.000000, 0.171317, 23.045367
31.000000, 0.592698, 23.045367
31.000000, 0.701947, 23.045367
31.000000, 0.759294, 23.045367
31.000000, 0.786613, 23.045367
32.000000, -0.961034, 23.045367
32.000000, -0.775201, 23.045367
32.000000, -0.625627, 23.045367
32.000000, -0.098329, 23.045367
32.000000, 0.045457, 23.045367
32.000000, 0.196100, 23.045367
32.000000, 0.404110, 23.045367
32.000000, 0.522803, 23.045367
32.000000, 0.838267, 23.045367
32.000000, 0.945881, 23.045367
32.000000, 0.983058, 23.045367
33.000000, -0.939669, 23.045367
33.000000, -0.817913, 23.045367
33.000000, -0.139221, 23.045367
33.000000, 0.060387, 23.045367
33.000000, 0.314211, 23.045367
33.000000, 0.654202, 23.045367
34.000000, -0.876169, 23.045367
34.000000, -0.726014, 23.045367
34.000000, -0.565747, 23.045367
34.000000, -0.326834, 23.045367
34.000000, -0.183514, 23.045367
34.000000, 0.380571, 23.045367
34.000000, 0.713089, 23.045367
34.000000, 0.852341, 23.045367
34.000000, 0.951436, 23.045367
35.000000, -0.550155, 23.045367
35.000000, -0.455481, 23.045367
35.000000, -0.137651, 23.045367
35.000000, 0.370391, 23.045367
35.000000, 0.390934, 23.045367
36.000000, -0.516665, 23.045367
36.000000, -0.214323, 23.045367
36.000000, -0.151076, 23.045367
